BVE2060000
#ACCELERATION
0.8,0.8,50,50,2
1,1,110,110,4
1.25,1.25,170,170,3
1.5,1.5,220,220,2
1.85,1.85,255,255,2
2.1,2.1,270,270,1
2.35,2.35,300,300,1.4
2.6,2.6,330,330,1
#PERFORMANCE
3.64
100
#DELAY
1
0.1
0.25
0
0
0.1
#MOVE
300
580
300
580
600
120
#BRAKE
1
2
10
#PRESSURE
450
570
780
880
#HANDLE
0
0
0
0
#COCKPIT
-300
2500
-3000
#CAR
44
14
41
2
25
0
#DEVICE
1
0
0
1
0
3
20
1
#MOTOR_P1
0,70,0
0,70,0
0,71,2
0,71,4
0,72,6
0,72,8
0,73,10
0,73,12
0,74,14
0,74,16
0,75,18
0,76,20
0,76,22
0,77,25
0,77,27
0,78,29
0,78,31
0,79,33
0,79,35
0,80,37
0,80,39
0,81,41
0,82,43
0,82,45
0,83,47
0,83,50
0,84,51
0,84,52
0,85,53
0,85,54
0,86,55
0,86,56
0,87,57
0,88,58
0,88,59
0,89,60
0,89,61
0,90,62
0,90,63
0,91,64
0,91,65
0,92,66
0,92,67
0,93,68
0,94,69
0,94,70
0,95,71
0,95,72
0,96,73
0,96,74
0,97,75
0,97,76
0,98,77
0,98,78
0,99,79
0,100,80
0,100,81
0,100,82
0,101,83
0,101,84
0,101,85
0,102,86
0,102,87
0,102,88
0,103,89
0,103,90
0,103,91
0,104,92
0,104,93
0,104,94
0,105,95
0,105,96
0,105,97
0,106,98
0,106,99
0,106,99
0,107,100
0,107,100
0,107,100
0,108,100
0,108,100
0,109,100
0,109,100
0,109,100
0,110,100
0,110,100
0,110,100
0,111,101
0,111,101
0,111,101
0,112,101
0,112,101
0,112,101
0,113,101
0,113,101
0,113,101
0,114,102
0,114,102
0,114,102
0,115,102
0,115,102
0,115,102
0,116,102
0,116,102
0,117,102
0,117,102
0,117,103
0,118,103
0,118,103
0,118,103
0,119,103
0,119,103
0,119,103
0,120,103
0,120,103
0,120,104
0,121,104
0,121,104
0,121,104
0,122,104
0,122,104
0,122,104
0,123,104
0,123,104
0,123,104
0,124,105
0,124,105
0,125,105
0,125,105
0,125,105
0,126,105
0,126,105
0,126,105
0,127,105
0,127,106
0,127,106
0,128,106
0,128,106
0,128,106
0,129,106
0,129,106
0,129,106
0,130,106
0,130,106
0,130,107
0,131,107
0,131,107
0,131,107
0,132,107
0,132,107
0,132,107
0,133,107
0,133,107
0,134,108
0,134,108
0,134,108
0,135,108
0,135,108
0,135,108
0,136,108
0,136,108
0,136,108
0,137,108
0,137,109
0,137,109
0,138,109
0,138,109
0,138,109
0,139,109
0,139,109
0,139,109
0,140,109
0,140,110
0,140,110
0,141,110
0,141,110
0,142,110
0,142,110
0,142,110
0,143,110
0,143,110
0,143,110
0,144,111
0,144,111
0,144,111
0,145,111
0,145,111
0,145,111
0,146,111
0,146,111
0,146,111
0,147,112
0,147,112
0,147,112
0,148,112
0,148,112
0,148,112
0,149,112
0,149,112
0,150,112
0,150,112
0,150,113
0,151,113
0,151,113
0,151,113
0,152,113
0,152,113
0,152,113
0,153,113
0,153,113
0,153,114
0,154,114
0,154,114
0,154,114
0,155,114
0,155,114
0,155,114
0,156,114
0,156,114
0,156,114
0,157,115
0,157,115
0,157,115
0,158,115
0,158,115
0,159,115
0,159,115
0,159,115
0,160,115
0,160,116
0,160,116
0,161,116
0,161,116
0,161,116
0,162,116
0,162,116
0,162,116
0,163,116
0,163,116
0,163,117
0,164,117
0,164,117
0,164,117
0,165,117
0,165,117
0,165,117
0,166,117
0,166,117
0,167,118
0,167,118
0,167,118
0,168,118
0,168,118
0,168,118
0,169,118
0,169,118
0,169,118
0,170,118
0,170,119
0,170,119
0,171,119
0,171,119
0,171,119
0,172,119
0,172,119
0,172,119
0,173,119
0,173,120
0,173,120
0,174,120
0,174,120
0,175,120
0,175,120
0,175,120
0,176,120
0,176,120
0,176,120
0,177,121
0,177,121
0,177,121
0,178,121
0,178,121
0,178,121
0,179,121
0,179,121
0,179,121
0,180,122
0,180,122
0,180,122
0,181,122
0,181,122
0,181,122
0,182,122
0,182,122
0,182,122
0,183,122
0,183,123
0,184,123
0,184,123
0,184,123
0,185,123
0,185,123
0,185,123
0,186,123
0,186,123
0,186,124
0,187,124
0,187,124
0,187,124
0,188,124
0,188,124
0,188,124
0,189,124
0,189,124
0,189,124
0,190,125
0,190,125
0,190,125
0,191,125
0,191,125
0,192,125
0,192,125
0,192,125
0,193,125
0,193,126
0,193,126
0,194,126
0,194,126
0,194,126
0,195,126
0,195,126
0,195,126
0,196,126
0,196,126
0,196,127
0,197,127
0,197,127
0,197,127
0,198,127
0,198,127
0,198,127
0,199,127
0,199,127
0,200,127
0,200,127
0,200,127
0,200,127
0,200,127
0,200,127
0,200,126
0,200,126
0,200,126
0,200,126
0,201,126
0,201,125
0,201,125
0,201,125
0,201,125
0,201,125
0,201,124
0,201,124
0,201,124
0,202,124
0,202,124
0,202,123
0,202,123
0,202,123
0,202,123
0,202,123
0,202,123
0,202,122
0,203,122
0,203,122
0,203,122
0,203,122
0,203,121
0,203,121
0,203,121
0,203,121
0,203,121
0,204,120
0,204,120
0,204,120
0,204,120
0,204,120
0,204,119
0,204,119
0,204,119
0,204,119
0,205,119
0,205,119
0,205,118
0,205,118
0,205,118
0,205,118
0,205,118
0,205,117
0,205,117
0,206,117
0,206,117
0,206,117
0,206,116
0,206,116
0,206,116
0,206,116
0,206,116
0,206,115
0,207,115
0,207,115
0,207,115
0,207,115
0,207,115
0,207,114
0,207,114
0,207,114
0,207,114
0,207,114
0,208,113
0,208,113
0,208,113
0,208,113
0,208,113
0,208,112
0,208,112
0,208,112
0,208,112
0,209,112
0,209,111
0,209,111
0,209,111
0,209,111
0,209,111
0,209,111
0,209,110
0,209,110
0,210,110
0,210,110
0,210,110
0,210,109
0,210,109
0,210,109
0,210,109
0,210,109
0,210,108
0,211,108
0,211,108
0,211,108
0,211,108
0,211,107
0,211,107
0,211,107
0,211,107
0,211,107
0,212,107
0,212,106
0,212,106
0,212,106
0,212,106
0,212,106
0,212,105
0,212,105
0,212,105
0,213,105
0,213,105
0,213,104
0,213,104
0,213,104
0,213,104
0,213,104
0,213,103
0,213,103
0,214,103
0,214,103
0,214,103
0,214,103
0,214,102
0,214,102
0,214,102
0,214,102
0,214,102
0,214,101
0,215,101
0,215,101
0,215,101
0,215,101
0,215,100
0,215,100
0,215,100
0,215,100
0,215,100
0,216,100
0,216,99
0,216,98
0,216,98
0,216,97
0,216,96
0,216,96
0,216,95
0,216,94
0,217,94
0,217,93
0,217,93
0,217,92
0,217,91
0,217,91
0,217,90
0,217,89
0,217,89
0,218,88
0,218,87
0,218,87
0,218,86
0,218,86
0,218,85
0,218,84
0,218,84
0,218,83
0,219,82
0,219,82
0,219,81
0,219,80
0,219,80
0,219,79
0,219,79
0,219,78
0,219,77
0,220,77
0,220,76
0,220,75
0,220,75
0,220,74
0,220,73
0,220,73
0,220,72
0,220,72
0,221,71
0,221,70
0,221,70
0,221,69
0,221,68
0,221,68
0,221,67
0,221,66
0,221,66
0,221,65
0,222,65
0,222,64
0,222,63
0,222,63
0,222,62
0,222,61
0,222,61
0,222,60
0,222,60
0,223,59
0,223,58
0,223,58
0,223,57
0,223,56
0,223,56
0,223,55
0,223,54
0,223,54
0,224,53
0,224,53
0,224,52
0,224,51
0,224,51
0,224,50
0,224,49
0,224,49
0,224,48
0,225,47
0,225,47
0,225,46
0,225,46
0,225,45
0,225,44
0,225,44
0,225,43
0,225,42
0,226,42
0,226,41
0,226,40
0,226,40
0,226,39
0,226,39
0,226,38
0,226,37
0,226,37
0,227,36
0,227,35
0,227,35
0,227,34
0,227,33
0,227,33
0,227,32
0,227,32
0,227,31
0,228,30
0,228,30
0,228,29
0,228,28
0,228,28
0,228,27
0,228,26
0,228,26
0,228,25
0,228,25
0,229,24
0,229,23
0,229,23
0,229,22
0,229,21
0,229,21
0,229,20
0,229,19
0,229,19
0,230,19
0,230,19
0,230,19
0,230,19
0,230,19
0,230,19
0,230,19
0,230,19
0,230,18
0,231,18
0,231,18
0,231,18
0,231,18
0,231,18
0,231,18
0,231,18
0,231,18
0,231,17
0,232,17
0,232,17
0,232,17
0,232,17
0,232,17
0,232,17
0,232,17
0,232,17
0,232,16
0,233,16
0,233,16
0,233,16
0,233,16
0,233,16
0,233,16
0,233,16
0,233,16
0,233,15
0,234,15
0,234,15
0,234,15
0,234,15
0,234,15
0,234,15
0,234,15
0,234,15
0,234,14
0,235,14
0,235,14
0,235,14
0,235,14
0,235,14
0,235,14
0,235,14
0,235,14
0,235,14
0,235,13
0,236,13
0,236,13
0,236,13
